timestamp,hour_of_day,day_of_week,is_weekend,month,season,arrival_rate_base,is_surge,arrival_rate,available_doctors,available_nurses,available_beds,patients_waiting,severity_level,occupancy_percent,waiting_time_minutes,crowding_level,patients_per_bed,staff_total,patients_per_staff,time_period,flow_pattern_type
2024-04-01 16:00:00,16,0,0,4,Spring,13,0,13,3,9,7,9,3,52,16,Moderate,1.125,12,0.6923076923076923,Afternoon,Busy Period
2024-04-01 17:00:00,17,0,0,4,Spring,15,0,15,2,5,9,12,3,63,41,High,1.2,7,1.5,Afternoon,Peak Demand
2024-04-01 18:00:00,18,0,0,4,Spring,28,0,28,5,7,14,20,1,83,49,Critical,1.3333333333333333,12,1.5384615384615385,Evening,Peak Demand
2024-04-01 19:00:00,19,0,0,4,Spring,34,0,34,6,6,12,27,3,100,80,Critical,2.076923076923077,12,2.076923076923077,Evening,Peak Demand
2024-04-01 20:00:00,20,0,0,4,Spring,23,0,23,5,8,9,21,3,100,62,Critical,2.1,13,1.5,Evening,Peak Demand
2024-04-01 21:00:00,21,0,0,4,Spring,32,0,32,2,5,9,30,1,100,92,Critical,3.0,7,3.75,Evening,Peak Demand
2024-04-01 22:00:00,22,0,0,4,Spring,31,0,31,3,4,16,30,4,100,109,Critical,1.7647058823529411,7,3.75,Night,Peak Demand
2024-04-01 23:00:00,23,0,0,4,Spring,6,0,6,3,2,15,7,3,28,23,Moderate,0.4375,5,1.1666666666666667,Night,Busy Period
2024-04-02 00:00:00,0,1,0,4,Spring,4,0,4,2,4,16,0,5,0,9,Low,0.0,6,0.0,Night,Normal Period
2024-04-02 01:00:00,1,1,0,4,Spring,8,0,8,1,5,19,2,3,6,6,Low,0.1,6,0.2857142857142857,Night,Normal Period
2024-04-02 02:00:00,2,1,0,4,Spring,4,0,4,1,2,7,1,1,5,5,Low,0.125,3,0.25,Night,Normal Period
2024-04-02 03:00:00,3,1,0,4,Spring,9,0,9,2,5,14,3,1,12,5,Low,0.2,7,0.375,Night,Normal Period
2024-04-02 04:00:00,4,1,0,4,Spring,5,0,5,3,2,11,0,4,0,10,Low,0.0,5,0.0,Night,Normal Period
2024-04-02 05:00:00,5,1,0,4,Spring,5,0,5,1,2,16,0,4,0,13,Low,0.0,3,0.0,Night,Normal Period
2024-04-02 06:00:00,6,1,0,4,Spring,7,0,7,6,9,6,0,5,0,5,Low,0.0,15,0.0,Morning,Normal Period
2024-04-02 07:00:00,7,1,0,4,Spring,5,0,5,3,8,8,0,5,0,5,Low,0.0,11,0.0,Morning,Normal Period
2024-04-02 08:00:00,8,1,0,4,Spring,13,0,13,5,8,11,3,3,14,5,Low,0.25,13,0.21428571428571427,Morning,Normal Period
2024-04-02 09:00:00,9,1,0,4,Spring,21,0,21,6,6,16,9,4,34,28,Moderate,0.5294117647058824,12,0.6923076923076923,Morning,Busy Period
2024-04-02 10:00:00,10,1,0,4,Spring,20,0,20,2,5,8,16,5,88,73,Critical,1.7777777777777777,7,2.0,Morning,Peak Demand
2024-04-02 11:00:00,11,1,0,4,Spring,13,0,13,6,4,12,7,3,31,12,Moderate,0.5384615384615384,10,0.6363636363636364,Morning,Busy Period
2024-04-02 12:00:00,12,1,0,4,Spring,13,0,13,4,9,15,6,2,24,13,Low,0.375,13,0.42857142857142855,Afternoon,Normal Period
2024-04-02 13:00:00,13,1,0,4,Spring,19,0,19,2,4,19,12,3,41,51,High,0.6,6,1.7142857142857142,Afternoon,Busy Period
2024-04-02 14:00:00,14,1,0,4,Spring,20,0,20,6,9,17,11,5,40,26,Moderate,0.6111111111111112,15,0.6875,Afternoon,Busy Period
2024-04-02 15:00:00,15,1,0,4,Spring,18,0,18,3,9,18,12,3,42,34,Moderate,0.631578947368421,12,0.9230769230769231,Afternoon,Busy Period
2024-04-02 16:00:00,16,1,0,4,Spring,14,0,14,3,6,5,11,2,73,30,High,1.8333333333333333,9,1.1,Afternoon,Peak Demand
2024-04-02 17:00:00,17,1,0,4,Spring,20,0,20,4,8,8,15,5,83,50,Critical,1.6666666666666667,12,1.1538461538461537,Afternoon,Peak Demand
2024-04-02 18:00:00,18,1,0,4,Spring,22,0,22,6,7,12,14,3,63,36,High,1.0769230769230769,13,1.0,Evening,Peak Demand
2024-04-02 19:00:00,19,1,0,4,Spring,24,0,24,2,4,18,20,5,71,80,Critical,1.0526315789473684,6,2.857142857142857,Evening,Peak Demand
2024-04-02 20:00:00,20,1,0,4,Spring,28,0,28,2,5,6,27,3,100,77,Critical,3.857142857142857,7,3.375,Evening,Peak Demand
2024-04-02 21:00:00,21,1,0,4,Spring,31,0,31,5,6,10,28,1,100,74,Critical,2.5454545454545454,11,2.3333333333333335,Evening,Peak Demand
2024-04-02 22:00:00,22,1,0,4,Spring,33,0,33,3,5,6,33,5,100,110,Critical,4.714285714285714,8,3.6666666666666665,Night,Peak Demand
2024-04-02 23:00:00,23,1,0,4,Spring,5,0,5,1,4,12,10,5,45,36,High,0.7692307692307693,5,1.6666666666666667,Night,Busy Period
2024-04-03 00:00:00,0,2,0,4,Spring,9,0,9,2,5,7,7,5,41,35,Moderate,0.875,7,0.875,Night,Busy Period
2024-04-03 01:00:00,1,2,0,4,Spring,3,0,3,1,5,14,0,5,0,17,Low,0.0,6,0.0,Night,Normal Period
2024-04-03 02:00:00,2,2,0,4,Spring,6,0,6,2,2,6,2,3,12,18,Low,0.2857142857142857,4,0.4,Night,Normal Period
2024-04-03 03:00:00,3,2,0,4,Spring,6,0,6,2,4,18,0,4,0,13,Low,0.0,6,0.0,Night,Normal Period
2024-04-03 04:00:00,4,2,0,4,Spring,9,0,9,1,3,8,5,3,27,18,Moderate,0.5555555555555556,4,1.0,Night,Busy Period
2024-04-03 05:00:00,5,2,0,4,Spring,10,0,10,3,3,11,4,2,19,13,Low,0.3333333333333333,6,0.5714285714285714,Night,Normal Period
2024-04-03 06:00:00,6,2,0,4,Spring,3,0,3,3,6,11,0,1,0,5,Low,0.0,9,0.0,Morning,Normal Period
2024-04-03 07:00:00,7,2,0,4,Spring,7,0,7,3,4,9,0,3,0,5,Low,0.0,7,0.0,Morning,Normal Period
2024-04-03 08:00:00,8,2,0,4,Spring,18,0,18,3,7,14,10,3,41,40,High,0.6666666666666666,10,0.9090909090909091,Morning,Busy Period
2024-04-03 09:00:00,9,2,0,4,Spring,15,0,15,5,5,6,9,5,56,25,High,1.2857142857142858,10,0.8181818181818182,Morning,Busy Period
2024-04-03 10:00:00,10,2,0,4,Spring,15,0,15,5,4,11,8,2,38,14,Moderate,0.6666666666666666,9,0.8,Morning,Busy Period
2024-04-03 11:00:00,11,2,0,4,Spring,15,0,15,6,8,11,6,5,28,20,Moderate,0.5,14,0.4,Morning,Busy Period
2024-04-03 12:00:00,12,2,0,4,Spring,17,0,17,2,5,9,13,5,68,62,Critical,1.3,7,1.625,Afternoon,Peak Demand
2024-04-03 13:00:00,13,2,0,4,Spring,18,0,18,2,4,17,14,4,51,48,High,0.7777777777777778,6,2.0,Afternoon,Busy Period
2024-04-03 14:00:00,14,2,0,4,Spring,13,0,13,5,6,11,7,1,33,5,Moderate,0.5833333333333334,11,0.5833333333333334,Afternoon,Busy Period
2024-04-03 15:00:00,15,2,0,4,Spring,16,0,16,5,5,16,7,4,26,30,Moderate,0.4117647058823529,10,0.6363636363636364,Afternoon,Busy Period
2024-04-03 16:00:00,16,2,0,4,Spring,15,0,15,4,6,13,8,5,34,31,Moderate,0.5714285714285714,10,0.7272727272727273,Afternoon,Busy Period
2024-04-03 17:00:00,17,2,0,4,Spring,14,0,14,3,4,8,9,1,50,21,Moderate,1.0,7,1.125,Afternoon,Busy Period
2024-04-03 18:00:00,18,2,0,4,Spring,26,0,26,5,8,5,19,3,100,54,Critical,3.1666666666666665,13,1.3571428571428572,Evening,Peak Demand
2024-04-03 19:00:00,19,2,0,4,Spring,30,0,30,2,4,13,27,2,100,98,Critical,1.9285714285714286,6,3.857142857142857,Evening,Peak Demand
2024-04-03 20:00:00,20,2,0,4,Spring,31,0,31,4,8,19,27,4,93,88,Critical,1.35,12,2.076923076923077,Evening,Peak Demand
2024-04-03 21:00:00,21,2,0,4,Spring,25,0,25,3,5,14,24,2,100,73,Critical,1.6,8,2.6666666666666665,Evening,Peak Demand
2024-04-03 22:00:00,22,2,0,4,Spring,33,0,33,3,2,10,31,5,100,114,Critical,2.8181818181818183,5,5.166666666666667,Night,Peak Demand
2024-04-03 23:00:00,23,2,0,4,Spring,9,0,9,1,5,7,14,1,82,37,High,1.75,6,2.0,Night,Peak Demand
2024-04-04 00:00:00,0,3,0,4,Spring,7,0,7,2,2,16,5,3,19,25,Moderate,0.29411764705882354,4,1.0,Night,Normal Period
2024-04-04 01:00:00,1,3,0,4,Spring,8,0,8,1,3,13,4,1,17,9,Low,0.2857142857142857,4,0.8,Night,Normal Period
2024-04-04 02:00:00,2,3,0,4,Spring,7,0,7,3,3,8,2,2,11,5,Low,0.2222222222222222,6,0.2857142857142857,Night,Normal Period
2024-04-04 03:00:00,3,3,0,4,Spring,9,0,9,2,5,12,4,2,18,11,Low,0.3076923076923077,7,0.5,Night,Normal Period
2024-04-04 04:00:00,4,3,0,4,Spring,4,0,4,2,5,14,0,3,0,5,Low,0.0,7,0.0,Night,Normal Period
2024-04-04 05:00:00,5,3,0,4,Spring,7,0,7,3,4,5,1,3,6,5,Low,0.16666666666666666,7,0.125,Night,Normal Period
2024-04-04 06:00:00,6,3,0,4,Spring,8,0,8,6,8,10,0,1,0,5,Low,0.0,14,0.0,Morning,Normal Period
2024-04-04 07:00:00,7,3,0,4,Spring,8,0,8,6,5,9,0,4,0,5,Low,0.0,11,0.0,Morning,Normal Period
2024-04-04 08:00:00,8,3,0,4,Spring,16,0,16,4,9,8,8,1,44,20,Moderate,0.8888888888888888,13,0.5714285714285714,Morning,Busy Period
2024-04-04 09:00:00,9,3,0,4,Spring,21,0,21,6,6,15,11,2,44,27,Moderate,0.6875,12,0.8461538461538461,Morning,Busy Period
2024-04-04 10:00:00,10,3,0,4,Spring,18,0,18,3,9,6,14,1,87,32,Critical,2.0,12,1.0769230769230769,Morning,Peak Demand
2024-04-04 11:00:00,11,3,0,4,Spring,21,0,21,5,7,5,16,5,100,50,Critical,2.6666666666666665,12,1.2307692307692308,Morning,Peak Demand
2024-04-04 12:00:00,12,3,0,4,Spring,19,0,19,5,9,11,13,1,61,28,High,1.0833333333333333,14,0.8666666666666667,Afternoon,Peak Demand
2024-04-04 13:00:00,13,3,0,4,Spring,18,0,18,3,6,5,15,1,100,31,Critical,2.5,9,1.5,Afternoon,Peak Demand
2024-04-04 14:00:00,14,3,0,4,Spring,16,0,16,5,6,14,10,5,41,35,Moderate,0.6666666666666666,11,0.8333333333333334,Afternoon,Busy Period
2024-04-04 15:00:00,15,3,0,4,Spring,12,0,12,6,4,10,4,2,20,8,Low,0.36363636363636365,10,0.36363636363636365,Afternoon,Normal Period
2024-04-04 16:00:00,16,3,0,4,Spring,16,0,16,4,5,6,9,3,56,27,High,1.2857142857142858,9,0.9,Afternoon,Busy Period
2024-04-04 17:00:00,17,3,0,4,Spring,21,0,21,2,4,16,16,1,61,51,High,0.9411764705882353,6,2.2857142857142856,Afternoon,Peak Demand
2024-04-04 18:00:00,18,3,0,4,Spring,21,0,21,5,9,18,14,4,50,47,High,0.7368421052631579,14,0.9333333333333333,Evening,Busy Period
2024-04-04 19:00:00,19,3,0,4,Spring,32,0,32,2,4,7,29,3,100,96,Critical,3.625,6,4.142857142857143,Evening,Peak Demand
2024-04-04 20:00:00,20,3,0,4,Spring,24,0,24,5,5,19,20,4,68,64,Critical,1.0,10,1.8181818181818181,Evening,Peak Demand
2024-04-04 21:00:00,21,3,0,4,Spring,24,0,24,5,7,5,20,1,100,52,Critical,3.3333333333333335,12,1.5384615384615385,Evening,Peak Demand
2024-04-04 22:00:00,22,3,0,4,Spring,21,0,21,3,2,8,19,4,100,66,Critical,2.111111111111111,5,3.1666666666666665,Night,Peak Demand
2024-04-04 23:00:00,23,3,0,4,Spring,7,0,7,1,2,18,7,3,25,23,Moderate,0.3684210526315789,3,1.75,Night,Busy Period
2024-04-05 00:00:00,0,4,0,4,Spring,6,0,6,3,5,17,0,4,0,7,Low,0.0,8,0.0,Night,Normal Period
2024-04-05 01:00:00,1,4,0,4,Spring,3,0,3,2,3,16,0,4,0,8,Low,0.0,5,0.0,Night,Normal Period
2024-04-05 02:00:00,2,4,0,4,Spring,5,0,5,2,2,5,1,3,6,9,Low,0.16666666666666666,4,0.2,Night,Normal Period
2024-04-05 03:00:00,3,4,0,4,Spring,3,0,3,1,3,12,0,3,0,7,Low,0.0,4,0.0,Night,Normal Period
2024-04-05 04:00:00,4,4,0,4,Spring,7,0,7,1,4,13,2,3,8,7,Low,0.14285714285714285,5,0.3333333333333333,Night,Normal Period
2024-04-05 05:00:00,5,4,0,4,Spring,6,0,6,1,4,17,1,3,3,9,Low,0.05555555555555555,5,0.16666666666666666,Night,Normal Period
2024-04-05 06:00:00,6,4,0,4,Spring,9,0,9,2,4,13,3,5,13,26,Low,0.21428571428571427,6,0.42857142857142855,Morning,Normal Period
2024-04-05 07:00:00,7,4,0,4,Spring,7,0,7,5,7,16,0,1,0,5,Low,0.0,12,0.0,Morning,Normal Period
2024-04-05 08:00:00,8,4,0,4,Spring,21,0,21,6,5,17,8,3,29,20,Moderate,0.4444444444444444,11,0.6666666666666666,Morning,Busy Period
2024-04-05 09:00:00,9,4,0,4,Spring,15,0,15,5,6,6,8,2,50,12,Moderate,1.1428571428571428,11,0.6666666666666666,Morning,Busy Period
2024-04-05 10:00:00,10,4,0,4,Spring,13,0,13,2,9,17,8,4,29,28,Moderate,0.4444444444444444,11,0.6666666666666666,Morning,Busy Period
2024-04-05 11:00:00,11,4,0,4,Spring,15,0,15,3,6,14,9,3,37,32,Moderate,0.6,9,0.9,Morning,Busy Period
2024-04-05 12:00:00,12,4,0,4,Spring,13,0,13,6,7,13,4,3,17,9,Low,0.2857142857142857,13,0.2857142857142857,Afternoon,Normal Period
2024-04-05 13:00:00,13,4,0,4,Spring,19,0,19,5,7,17,9,1,33,13,Moderate,0.5,12,0.6923076923076923,Afternoon,Busy Period
2024-04-05 14:00:00,14,4,0,4,Spring,14,0,14,5,7,17,5,3,18,18,Low,0.2777777777777778,12,0.38461538461538464,Afternoon,Normal Period
2024-04-05 15:00:00,15,4,0,4,Spring,20,0,20,6,6,16,9,5,34,32,Moderate,0.5294117647058824,12,0.6923076923076923,Afternoon,Busy Period
2024-04-05 16:00:00,16,4,0,4,Spring,15,0,15,3,4,18,9,2,32,19,Moderate,0.47368421052631576,7,1.125,Afternoon,Busy Period
2024-04-05 17:00:00,17,4,0,4,Spring,17,0,17,2,8,18,12,2,42,34,Moderate,0.631578947368421,10,1.0909090909090908,Afternoon,Busy Period
2024-04-05 18:00:00,18,4,0,4,Spring,29,0,29,6,6,16,19,3,73,50,High,1.1176470588235294,12,1.4615384615384615,Evening,Peak Demand
2024-04-05 19:00:00,19,4,0,4,Spring,24,0,24,6,8,13,17,1,73,37,High,1.2142857142857142,14,1.1333333333333333,Evening,Peak Demand
2024-04-05 20:00:00,20,4,0,4,Spring,29,0,29,5,6,11,23,3,100,70,Critical,1.9166666666666667,11,1.9166666666666667,Evening,Peak Demand
2024-04-05 21:00:00,21,4,0,4,Spring,32,0,32,6,8,12,26,4,100,68,Critical,2.0,14,1.7333333333333334,Evening,Peak Demand
2024-04-05 22:00:00,22,4,0,4,Spring,20,0,20,1,2,11,22,2,100,80,Critical,1.8333333333333333,3,5.5,Night,Peak Demand
2024-04-05 23:00:00,23,4,0,4,Spring,11,0,11,1,2,13,12,4,52,45,High,0.8571428571428571,3,3.0,Night,Busy Period
2024-04-06 00:00:00,0,5,1,4,Spring,5,0,5,1,5,16,3,5,11,11,Low,0.17647058823529413,6,0.42857142857142855,Night,Normal Period
2024-04-06 01:00:00,1,5,1,4,Spring,15,0,15,1,5,10,11,2,55,43,High,1.0,6,1.5714285714285714,Night,Busy Period
2024-04-06 02:00:00,2,5,1,4,Spring,15,0,15,2,3,7,13,2,76,45,High,1.625,5,2.1666666666666665,Night,Peak Demand
2024-04-06 03:00:00,3,5,1,4,Spring,14,0,14,1,4,8,13,5,72,53,High,1.4444444444444444,5,2.1666666666666665,Night,Peak Demand
2024-04-06 04:00:00,4,5,1,4,Spring,5,0,5,1,3,5,6,4,40,27,Moderate,1.0,4,1.2,Night,Busy Period
2024-04-06 05:00:00,5,5,1,4,Spring,8,0,8,3,5,8,3,3,16,8,Low,0.3333333333333333,8,0.3333333333333333,Night,Normal Period
2024-04-06 06:00:00,6,5,1,4,Spring,7,0,7,6,7,10,0,1,0,5,Low,0.0,13,0.0,Morning,Normal Period
2024-04-06 07:00:00,7,5,1,4,Spring,8,0,8,5,4,14,0,4,0,5,Low,0.0,9,0.0,Morning,Normal Period
2024-04-06 08:00:00,8,5,1,4,Spring,25,0,25,6,9,10,13,5,65,45,High,1.1818181818181819,15,0.8125,Morning,Peak Demand
2024-04-06 09:00:00,9,5,1,4,Spring,21,0,21,6,9,5,14,5,93,42,Critical,2.3333333333333335,15,0.875,Morning,Peak Demand
2024-04-06 10:00:00,10,5,1,4,Spring,20,0,20,5,4,8,14,5,77,54,Critical,1.5555555555555556,9,1.4,Morning,Peak Demand
2024-04-06 11:00:00,11,5,1,4,Spring,23,0,23,3,9,6,20,2,100,59,Critical,2.857142857142857,12,1.5384615384615385,Morning,Peak Demand
2024-04-06 12:00:00,12,5,1,4,Spring,15,0,15,4,7,5,13,3,86,17,High,2.1666666666666665,11,1.0833333333333333,Afternoon,Peak Demand
2024-04-06 13:00:00,13,5,1,4,Spring,23,0,23,2,9,13,19,2,82,52,Critical,1.3571428571428572,11,1.5833333333333333,Afternoon,Peak Demand
2024-04-06 14:00:00,14,5,1,4,Spring,19,0,19,4,8,13,15,2,65,30,High,1.0714285714285714,12,1.1538461538461537,Afternoon,Peak Demand
2024-04-06 15:00:00,15,5,1,4,Spring,24,0,24,3,4,13,20,2,86,61,Critical,1.4285714285714286,7,2.5,Afternoon,Peak Demand
2024-04-06 16:00:00,16,5,1,4,Spring,17,0,17,2,9,19,15,5,51,42,High,0.75,11,1.25,Afternoon,Busy Period
2024-04-06 17:00:00,17,5,1,4,Spring,14,0,14,6,4,9,8,4,42,26,Moderate,0.8,10,0.7272727272727273,Afternoon,Busy Period
2024-04-06 18:00:00,18,5,1,4,Spring,35,0,35,6,6,14,23,1,95,65,Critical,1.5333333333333334,12,1.7692307692307692,Evening,Peak Demand
2024-04-06 19:00:00,19,5,1,4,Spring,30,0,30,2,4,5,30,1,100,102,Critical,5.0,6,4.285714285714286,Evening,Peak Demand
2024-04-06 20:00:00,20,5,1,4,Spring,32,0,32,6,7,12,28,3,100,78,Critical,2.1538461538461537,13,2.0,Evening,Peak Demand
2024-04-06 21:00:00,21,5,1,4,Spring,36,0,36,3,9,5,36,3,100,111,Critical,6.0,12,2.769230769230769,Evening,Peak Demand
2024-04-06 22:00:00,22,5,1,4,Spring,27,0,27,3,5,14,28,5,100,99,Critical,1.8666666666666667,8,3.111111111111111,Night,Peak Demand
2024-04-06 23:00:00,23,5,1,4,Spring,11,0,11,2,2,18,12,1,42,42,High,0.631578947368421,4,2.4,Night,Busy Period
2024-04-07 00:00:00,0,6,1,4,Spring,8,0,8,1,4,9,7,4,36,25,Moderate,0.7,5,1.1666666666666667,Night,Busy Period
2024-04-07 01:00:00,1,6,1,4,Spring,12,0,12,2,2,17,7,5,25,42,Moderate,0.3888888888888889,4,1.4,Night,Busy Period
2024-04-07 02:00:00,2,6,1,4,Spring,11,0,11,1,2,9,9,3,47,39,High,0.9,3,2.25,Night,Busy Period
2024-04-07 03:00:00,3,6,1,4,Spring,14,0,14,1,3,16,10,5,38,40,Moderate,0.5882352941176471,4,2.0,Night,Busy Period
2024-04-07 04:00:00,4,6,1,4,Spring,14,0,14,1,3,13,12,3,52,48,High,0.8571428571428571,4,2.4,Night,Busy Period
2024-04-07 05:00:00,5,6,1,4,Spring,13,0,13,3,5,9,9,1,47,24,Moderate,0.9,8,1.0,Night,Busy Period
2024-04-07 06:00:00,6,6,1,4,Spring,13,0,13,3,7,10,9,5,45,24,Moderate,0.8181818181818182,10,0.8181818181818182,Morning,Busy Period
2024-04-07 07:00:00,7,6,1,4,Spring,5,0,5,4,4,15,0,2,0,5,Low,0.0,8,0.0,Morning,Normal Period
2024-04-07 08:00:00,8,6,1,4,Spring,16,0,16,5,4,8,6,3,33,19,Moderate,0.6666666666666666,9,0.6,Morning,Busy Period
2024-04-07 09:00:00,9,6,1,4,Spring,24,0,24,2,9,8,19,2,100,55,Critical,2.111111111111111,11,1.5833333333333333,Morning,Peak Demand
2024-04-07 10:00:00,10,6,1,4,Spring,16,0,16,4,5,10,13,3,65,40,High,1.1818181818181819,9,1.3,Morning,Peak Demand
2024-04-07 11:00:00,11,6,1,4,Spring,21,0,21,2,6,8,18,2,100,51,Critical,2.0,8,2.0,Morning,Peak Demand
2024-04-07 12:00:00,12,6,1,4,Spring,15,0,15,4,9,5,13,1,86,17,High,2.1666666666666665,13,0.9285714285714286,Afternoon,Peak Demand
2024-04-07 13:00:00,13,6,1,4,Spring,20,0,20,4,7,9,15,1,78,37,High,1.5,11,1.25,Afternoon,Peak Demand
2024-04-07 14:00:00,14,6,1,4,Spring,17,0,17,3,5,10,14,4,70,55,High,1.2727272727272727,8,1.5555555555555556,Afternoon,Peak Demand
2024-04-07 15:00:00,15,6,1,4,Spring,20,0,20,6,4,7,13,4,76,47,High,1.625,10,1.1818181818181819,Afternoon,Peak Demand
2024-04-07 16:00:00,16,6,1,4,Spring,21,0,21,4,8,19,14,4,48,55,High,0.7,12,1.0769230769230769,Afternoon,Busy Period
2024-04-07 17:00:00,17,6,1,4,Spring,26,0,26,6,7,16,17,5,65,52,High,1.0,13,1.2142857142857142,Afternoon,Peak Demand
2024-04-07 18:00:00,18,6,1,4,Spring,37,0,37,3,4,13,32,3,100,105,Critical,2.2857142857142856,7,4.0,Evening,Peak Demand
2024-04-07 19:00:00,19,6,1,4,Spring,35,0,35,6,5,14,31,5,100,89,Critical,2.066666666666667,11,2.5833333333333335,Evening,Peak Demand
2024-04-07 20:00:00,20,6,1,4,Spring,27,0,27,5,6,11,25,4,100,73,Critical,2.0833333333333335,11,2.0833333333333335,Evening,Peak Demand
2024-04-07 21:00:00,21,6,1,4,Spring,35,0,35,2,5,16,33,3,100,101,Critical,1.9411764705882353,7,4.125,Evening,Peak Demand
2024-04-07 22:00:00,22,6,1,4,Spring,27,0,27,3,4,14,27,5,100,92,Critical,1.8,7,3.375,Night,Peak Demand
2024-04-07 23:00:00,23,6,1,4,Spring,10,0,10,1,2,8,14,1,77,47,Critical,1.5555555555555556,3,3.5,Night,Peak Demand
2024-04-08 00:00:00,0,0,0,4,Spring,9,0,9,3,5,18,5,3,17,20,Low,0.2631578947368421,8,0.5555555555555556,Night,Normal Period
2024-04-08 01:00:00,1,0,0,4,Spring,5,0,5,2,5,16,0,4,0,5,Low,0.0,7,0.0,Night,Normal Period
2024-04-08 02:00:00,2,0,0,4,Spring,5,0,5,2,2,18,0,1,0,5,Low,0.0,4,0.0,Night,Normal Period
2024-04-08 03:00:00,3,0,0,4,Spring,7,0,7,2,5,17,0,3,0,5,Low,0.0,7,0.0,Night,Normal Period
2024-04-08 04:00:00,4,0,0,4,Spring,7,0,7,2,2,11,1,5,4,23,Low,0.08333333333333333,4,0.2,Night,Normal Period
2024-04-08 05:00:00,5,0,0,4,Spring,8,0,8,3,4,19,0,4,0,5,Low,0.0,7,0.0,Night,Normal Period
2024-04-08 06:00:00,6,0,0,4,Spring,10,0,10,2,7,5,5,5,33,25,Moderate,0.8333333333333334,9,0.5,Morning,Busy Period
2024-04-08 07:00:00,7,0,0,4,Spring,8,0,8,5,7,8,1,1,5,5,Low,0.1111111111111111,12,0.07692307692307693,Morning,Normal Period
2024-04-08 08:00:00,8,0,0,4,Spring,12,0,12,2,9,7,7,1,41,15,Moderate,0.875,11,0.5833333333333334,Morning,Busy Period
2024-04-08 09:00:00,9,0,0,4,Spring,19,0,19,3,5,11,13,1,61,21,High,1.0833333333333333,8,1.4444444444444444,Morning,Peak Demand
2024-04-08 10:00:00,10,0,0,4,Spring,19,0,19,4,6,16,13,3,50,41,High,0.7647058823529411,10,1.1818181818181819,Morning,Busy Period
2024-04-08 11:00:00,11,0,0,4,Spring,20,0,20,5,5,8,14,4,77,44,High,1.5555555555555556,10,1.2727272727272727,Morning,Peak Demand
2024-04-08 12:00:00,12,0,0,4,Spring,20,0,20,5,6,13,13,1,56,19,High,0.9285714285714286,11,1.0833333333333333,Afternoon,Busy Period
2024-04-08 13:00:00,13,0,0,4,Spring,13,0,13,6,8,16,5,5,19,19,Low,0.29411764705882354,14,0.3333333333333333,Afternoon,Normal Period
2024-04-08 14:00:00,14,0,0,4,Spring,13,0,13,5,9,17,3,4,11,6,Low,0.16666666666666666,14,0.2,Afternoon,Normal Period
2024-04-08 15:00:00,15,0,0,4,Spring,14,0,14,4,8,17,5,5,18,11,Low,0.2777777777777778,12,0.38461538461538464,Afternoon,Normal Period
2024-04-08 16:00:00,16,0,0,4,Spring,12,0,12,6,7,11,3,5,14,5,Low,0.25,13,0.21428571428571427,Afternoon,Normal Period
2024-04-08 17:00:00,17,0,0,4,Spring,15,0,15,5,9,9,6,1,31,5,Moderate,0.6,14,0.4,Afternoon,Busy Period
2024-04-08 18:00:00,18,0,0,4,Spring,33,0,33,5,9,9,23,4,100,84,Critical,2.3,14,1.5333333333333334,Evening,Peak Demand
2024-04-08 19:00:00,19,0,0,4,Spring,23,0,23,4,7,12,20,2,90,49,Critical,1.5384615384615385,11,1.6666666666666667,Evening,Peak Demand
2024-04-08 20:00:00,20,0,0,4,Spring,33,0,33,2,9,16,30,3,100,90,Critical,1.7647058823529411,11,2.5,Evening,Peak Demand
2024-04-08 21:00:00,21,0,0,4,Spring,28,0,28,4,6,8,27,2,100,77,Critical,3.0,10,2.4545454545454546,Evening,Peak Demand
2024-04-08 22:00:00,22,0,0,4,Spring,28,0,28,2,3,17,27,3,100,102,Critical,1.5,5,4.5,Night,Peak Demand
2024-04-08 23:00:00,23,0,0,4,Spring,11,0,11,1,4,12,14,4,63,49,High,1.0769230769230769,5,2.3333333333333335,Night,Peak Demand
2024-04-09 00:00:00,0,1,0,4,Spring,9,0,9,2,3,13,7,1,30,15,Moderate,0.5,5,1.1666666666666667,Night,Busy Period
2024-04-09 01:00:00,1,1,0,4,Spring,4,0,4,1,4,10,2,4,10,16,Low,0.18181818181818182,5,0.3333333333333333,Night,Normal Period
2024-04-09 02:00:00,2,1,0,4,Spring,7,0,7,2,3,18,1,2,3,5,Low,0.05263157894736842,5,0.16666666666666666,Night,Normal Period
2024-04-09 03:00:00,3,1,0,4,Spring,6,0,6,1,5,12,2,5,9,17,Low,0.15384615384615385,6,0.2857142857142857,Night,Normal Period
2024-04-09 04:00:00,4,1,0,4,Spring,10,0,10,1,2,16,5,3,19,31,Moderate,0.29411764705882354,3,1.25,Night,Busy Period
2024-04-09 05:00:00,5,1,0,4,Spring,4,0,4,3,3,12,0,3,0,5,Low,0.0,6,0.0,Night,Normal Period
2024-04-09 06:00:00,6,1,0,4,Spring,8,0,8,6,7,10,0,2,0,5,Low,0.0,13,0.0,Morning,Normal Period
2024-04-09 07:00:00,7,1,0,4,Spring,7,0,7,5,8,7,0,1,0,5,Low,0.0,13,0.0,Morning,Normal Period
2024-04-09 08:00:00,8,1,0,4,Spring,13,0,13,6,6,18,0,4,0,5,Low,0.0,12,0.0,Morning,Normal Period
